registro_sistema,titulo,sub_titulo,assunto,autor,tipo_material,quantidade,ano,edicao,editora,isbn,issn,id_exemplar,codigo_barras,colecao,biblioteca,status_material,localizacao,texto_busca
208362,"Desenvolvimento ágil em java com spring , hibernate e eclipse /",,Java -#$&Desenvolvimento ágil.#$&Engenharia de software -#$&Desenvolvimento ágil.#$&Hibernate (Recurso eletrônico).,"Hemrajani, Anil.",Livro,5,2007.,,"Pearson,",9788576051275 (broch.),,1379154,2023003738,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.41 H491d,"desenvolvimento ágil em java com spring , hibernate e eclipse / nan java -#$&desenvolvimento ágil.#$&engenharia de software -#$&desenvolvimento ágil.#$&hibernate (recurso eletrônico)."
208399,Sistemas de produção para arroz sequeiro :,Santa Catarina. -,Arroz,,Livro,1,1978,,"EMBRASC,",,,1120116,2014027772,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,633.18(816.4) S623,sistemas de produção para arroz sequeiro : santa catarina. - arroz
208401,Sistemas de produção para arroz irrigado :,Santa Catarina. -,Arroz Irrigado -#$&Produção.,,Livro,1,1983.,,"EMPASC,",,,1120122,2014027773,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,633.18(816.4) S623,sistemas de produção para arroz irrigado : santa catarina. - arroz irrigado -#$&produção.
208488,Análise estrutural do turismo /,,Turismo.#$&Teoria dos sistemas.,"Beni, Mário Carlos.",Livro,1,c1997.,7. ed. -,"Senac,",8573590319  (Broch.),,1120584,2014026993,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,338.48 B467a 7.ed.,análise estrutural do turismo / nan turismo.#$&teoria dos sistemas.
209028,Mastering ArcGIS /,,ArcGIS.#$&Sistemas de informação geográfica.,"Price, Maribeth Hughett,",CD-ROM,2,2008.,3th ed. -,"McGraw-Hill,",9780073051529 (hard copy : alk. paper),,1123891,2014032881,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,910.26 P946m 3th.ed.,mastering arcgis / nan arcgis.#$&sistemas de informação geográfica.
209410,Sensoriamento remoto e SIG avançados :,"novos sistemas sensores, métodos inovadores /",Sensoriamento remoto.#$&Sistemas de Informação Geográfica.#$&Processamento de imagens -#$&Técnicas digitais,,Livro,2,2005.,,"Oficinas de Textos,",8586238422,,1126054,2014034774,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,528.8 S478,"sensoriamento remoto e sig avançados : novos sistemas sensores, métodos inovadores / sensoriamento remoto.#$&sistemas de informação geográfica.#$&processamento de imagens -#$&técnicas digitais"
209436,Sistemas de informação geo-referenciadas (SIG)  :,conceitos e fundamentos /,Sensoriamento Remoto.#$&Informações geo-referenciadas.,"Silva, Ardemirio de Barros",Livro,1,2003.,,"Editora da UNICAMP,",8526806491 (broch.),,1126140,2014032645,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,528 S586s,sistemas de informação geo-referenciadas (sig)  : conceitos e fundamentos / sensoriamento remoto.#$&informações geo-referenciadas.
209605,Sistema de informações geográficas :,aplicações na agricultura /,Sistemas de informação geográfica.#$&Agricultura -#$&Serviços de informação.,"Assad, Eduardo Delgado.",Livro,3,1998.,2. ed. -,"SPI,",8570750021 (broch.).,,1126795,2014035651,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,910:631 A844s 2.ed.,sistema de informações geográficas : aplicações na agricultura / sistemas de informação geográfica.#$&agricultura -#$&serviços de informação.
210049,Aspectos de P&D e de transferência de tecnologia em sistemas agroflorestais /,,Sistema Agroflorestal#$&Transferência de Tecnologias.,"Vilcahuaman, Luciano Javier Montoya",Livro,1,2002.,,"Embrapa Floresta,",,,1128348,2014025934,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,630*2 V699a,aspectos de p&d e de transferência de tecnologia em sistemas agroflorestais / nan sistema agroflorestal#$&transferência de tecnologias.
210526,Rede de computadores :,um guia para instalação e reparação /,Redes de computadores.#$&Conectividade (Computadores).#$&Redes de computadores.#$&Manutenção e reparos,"Lacerda, Ivan Max Freire de.",Livro,40,c2013.,,"SENAC Nacional,",9788574583396,,1164679,2014073769,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 L131r,rede de computadores : um guia para instalação e reparação / redes de computadores.#$&conectividade (computadores).#$&redes de computadores.#$&manutenção e reparos
210769,Sistemas de informações geo-referenciadas:,conceitos e fundamentos /,Sensoriamento remoto.#$&Sistemas de informações geográficas.,"Silva, Ardemirio de Barros.",Livro,2,1999.,,"Ed. Unicamp,",8526806491 (broch.),,1304722,2018027145,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,528.8 S586s,sistemas de informações geo-referenciadas: conceitos e fundamentos / sensoriamento remoto.#$&sistemas de informações geográficas.
212244,A economia da natureza /,,Ecologia.#$&Meio ambiente.#$&Desenvolvimento econômico -#$&Aspectos ambientais.#$&Natureza. #$&Biologia -#$&Ecossistemas.#$&Meio ambiente físico.#$&Natureza.,"Ricklefs, Robert E.",Livro,1,c1996.,3. ed. -,"Guanabara Koogan,",8527707985 (broch.).,,1139747,2014055535,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,574 R539e 3.ed.,a economia da natureza / nan ecologia.#$&meio ambiente.#$&desenvolvimento econômico -#$&aspectos ambientais.#$&natureza. #$&biologia -#$&ecossistemas.#$&meio ambiente físico.#$&natureza.
212469,Macromedia flash MX 2004 :,a bíblia /,Programa de Computador.#$&Web sites -#$&Projetos.,"Reinhardt, Robert",CD-ROM,2,2004.,,"Elsevier,",8535214127 (broch.),,1141117,2014047080,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.42 R369m,macromedia flash mx 2004 : a bíblia / programa de computador.#$&web sites -#$&projetos.
212535,Sistema de bases compartilhadas de dados sobre a Amazônia. -,,Meio Ambiente -#$&Amazônia,,Livro,1,2006.,,"[Ministério do Meio Ambiente],",,,1141388,2014061366,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,502(811.3) S623,sistema de bases compartilhadas de dados sobre a amazônia. - nan meio ambiente -#$&amazônia
212909,Manejo de sistemas agrícolas :,impacto no seqüestro de c e nas emissões de gases de efeito estufa /,Manejo do Solo.,,Livro,6,2006. ,1. ed. -,"Genesis, ",8587578138 (broch.),,1143478,2014063109,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,631.8 M274 1.ed.,manejo de sistemas agrícolas : impacto no seqüestro de c e nas emissões de gases de efeito estufa / manejo do solo.
213313,A zoologia e os ecossistemas costeiros. -,,Zoologia -#$&Congressos.#$&Ecossistema Costeiro -#$&Congressos.,Congresso Brasileiro de Zoologia  (24. : 2002 : Itajaí),Livro,1,2002.,,"Sociedade Brasileira de Zoologia,  ",,,1145834,2014056143,Eventos,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,591 C749z EVEN,a zoologia e os ecossistemas costeiros. - nan zoologia -#$&congressos.#$&ecossistema costeiro -#$&congressos.
213375,Caderno de resumos do VIII Congresso Brasileiro de Limnologia /,,Limnologia.#$&Sedimentos (Geologia).#$&Ecossistemas.#$&Ecossistemas aquático.,Congresso Brasileiro de Limnologia  (8. : 2001 : João Pessoa),Livro,1,2001.,,"UFPB,",(Enc.),,1146197,2014056823,Eventos,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,551.46 C749 EVEN,caderno de resumos do viii congresso brasileiro de limnologia / nan limnologia.#$&sedimentos (geologia).#$&ecossistemas.#$&ecossistemas aquático.
213903,Controle integrado de plantas daninhas em agroecossistemas cotonícolas /,,Algodão -#$&Erva Daninha -#$&Controle.,,Livro,1,1992.,,"Ministério da Agricultura e Reforma Agrária,",,,1150043,2014068177,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,633.511 C764,controle integrado de plantas daninhas em agroecossistemas cotonícolas / nan algodão -#$&erva daninha -#$&controle.
214188,Introduction to cryptography :,with coding theory /,Criptografia.#$&Teoria da codificação.,"Trappe, Wade",Livro,5,c2006.,2nd ed.,"Pearson Prentice Hall,",0131862391 (enc.),,1154148,2014071480,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.056.55 T774i 2.ed.,introduction to cryptography : with coding theory / criptografia.#$&teoria da codificação.
214307,Sistemas de produção para feijão/milho micro região do Açu-Apodi. -,,Feijão.#$&Milho.,,Livro,1,1977.,,"EMBRAPA,",,,1153591,2014065404,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,633.33+633.15(813.2) S623,sistemas de produção para feijão/milho micro região do açu-apodi. - nan feijão.#$&milho.
214372,A discipline of programming /,,Programação (Computadores).,"Dijkstra, Edsger Wybe.",Livro,3,c1976.,,"Prentice-Hall,",013215871X (broch.).,,1159080,2014068701,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.42 D575d,a discipline of programming / nan programação (computadores).
214514,Network simulation experiments manual /,,Redes.#$&Sistema de Computação.,"Aboelela, Emad",Livro,7,2008.,2. ed. -,"Elsevier Science,",9780123739742 (broch.),,1154773,2014071852,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.7 A154n 2.ed.,network simulation experiments manual / nan redes.#$&sistema de computação.
214517,The art of computer systems perfomance analysis :,"techniques for experimental design, measuremente, simulation, and modeling /",Sistemas de Computadores.,"Jain, Raj",Livro,1,1991.,,"John Wiley & Sons,",9780471503361 (broch.),,1154820,2014071794,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451 J25a,"the art of computer systems perfomance analysis : techniques for experimental design, measuremente, simulation, and modeling / sistemas de computadores."
214762,Sistemas de produção para cultura do alho :,micro região Açú-Apodi. -,Alho,,Livro,1,1984.,,"EMPARN, ",,,1156880,2014072818,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,635.262(813.2) S623,sistemas de produção para cultura do alho : micro região açú-apodi. - alho
214820,Controle biológico de pragas através do manejo de agroecossistemas /,,Pragas -#$&Plantas.#$&Ecologia agrícola.,"Altieri, Miguel A.",Livro,2,2007.,,"MDA,",,,1191423,2015013705,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,632:631.95 A468c,controle biológico de pragas através do manejo de agroecossistemas / nan pragas -#$&plantas.#$&ecologia agrícola.
214886,Otimização de sistemas de cultivo em vazantes de rios /,,Vazantes -#$&Sistema de Cultivo,,Livro,2,1987.,,"EMPARN,",,,1193483,2015021318,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,631.58 O88,otimização de sistemas de cultivo em vazantes de rios / nan vazantes -#$&sistema de cultivo
215098,Sistemas de produção para a cultura do pimentão no estado do Rio de Janeiro. -,,Pimentão -#$&Produção -#$&Rio de Janeiro.,,Livro,1,[19--].,,"PESAGRO,",,,1159216,2014075707,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,582.926.2(815.3) S623,sistemas de produção para a cultura do pimentão no estado do rio de janeiro. - nan pimentão -#$&produção -#$&rio de janeiro.
215102,Sistemas de produção para a cultura do pimentão Zona da Mata Minas Gerais. -,,Pimentão -#$&Produção -#$&Minas Gerais.,,Livro,1,1978.,,"EMATER,",,,1159266,2014075853,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,582.926.2(815.1) S623,sistemas de produção para a cultura do pimentão zona da mata minas gerais. - nan pimentão -#$&produção -#$&minas gerais.
215109,Sistemas de produção para cará da costa :,"Agreste Setentrional, Agreste Meridional e Mata Norte. -",Sistema de Produção -#$&Cará.,,Livro,1,1985.,,"EMATER,",,,1159296,2014075862,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,631.151:633.68(813.4) S623,"sistemas de produção para cará da costa : agreste setentrional, agreste meridional e mata norte. - sistema de produção -#$&cará."
215920,Autocad 2000 /,,Computação Gráfica#$&Autocad 2000.,"Middlebrook, Mark",Livro,1,1999.,,"Campus,",8535205004 (broch.),,1163802,2014079884,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004 M627a,autocad 2000 / nan computação gráfica#$&autocad 2000.
216090,Microbiologia e sistemas de gestão da segurança de alimentos /,,Alimentos - #$&Microbiologia#$&Segurança alimentar.,"Tondo, Eduardo César.",Livro,25,2011.,,"Sulina,",9788520506097 ,,1164810,2014078352,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,579.67 T663m,microbiologia e sistemas de gestão da segurança de alimentos / nan alimentos - #$&microbiologia#$&segurança alimentar.
216603,Word perfect draw :,version 2.1. -,Programa de computador.#$&Word,,Livro,1,1993.,,"[s.n.],",,,1167675,2012000002,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.451 W924,word perfect draw : version 2.1. - programa de computador.#$&word
217088,Planejamento de sistemas de informação /,,Sistema de Informação -#$&Planejamento.,"Tait, Tania Fatima Calvi",Livro,2,1995.,,"Universidade Estadual de Maringá,",,,1170387,2014036371,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,658 T135p,planejamento de sistemas de informação / nan sistema de informação -#$&planejamento.
218244,Data quality and record linkage techniques /,,Informática -#$&Controle de qualidade.,"Herzog, Thomas N.,",Livro,2,c2007.,,"Springer,",9780387695020#$&0387695028,,1198656,2014030706,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004 H582d,data quality and record linkage techniques / nan informática -#$&controle de qualidade.
218854,Fundamentos de processamento digital de imagens :,uma abordagem prática com exemplos em Matlab /,Programa de Computador -#$&MATLAB#$&Processamento de Imagens -#$&Técnicas Digitais,"Solomon, Chris",Livro,9,2013.,1. ed. -,"LTC,",9788521623472 (broch.),,1177088,2015008869,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,004.42 S689f 1.ed.,fundamentos de processamento digital de imagens : uma abordagem prática com exemplos em matlab / programa de computador -#$&matlab#$&processamento de imagens -#$&técnicas digitais
219237,Experiências em transferência de tecnologias no contexto da agricultura familiar /,,Agricultura familiar.#$&Transferência de tecnologia.#$&Redes de Referência -#$&Sistema de Produção.,,Livro,3,2013.,1. ed. -,"EMPARN,",,,1357124,2022003370,Acervo Circulante,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,REGULAR,631.115.6 E96 1.ed.,experiências em transferência de tecnologias no contexto da agricultura familiar / nan agricultura familiar.#$&transferência de tecnologia.#$&redes de referência -#$&sistema de produção.
219272,"Levantamento dos sistemas de produção de suínos nos municípios de Macaíba, Ceará-Mirim e São Gonçalo do Amarante - RN /",,Microrregião de Macaíba -#$&Monografia.#$&Sistema de produção -#$&Monografia.#$&Suínos -#$&Monografia.,"Oliveira, Rafael Leandro Ramos de.",Monografia UFRN,1,2011.,,,,,1178917,2015011382,Monografias,Biblioteca Setorial Prof. Rodolfo Helinski - Escola Agrícola de Jundiaí - EAJ - Macaiba,ESPECIAL,636.4(813.2) O48l MONOG,"levantamento dos sistemas de produção de suínos nos municípios de macaíba, ceará-mirim e são gonçalo do amarante - rn / nan microrregião de macaíba -#$&monografia.#$&sistema de produção -#$&monografia.#$&suínos -#$&monografia."
